"Gene ID","GE Number","Taxa ID","Species","Kingdom","Column found"
"36","GE1079","439855","Escherichia coli SMS-3-5","bacteria","nt.Taxa"
"36","GE1079","511145","Escherichia coli str. K-12 substr. MG1655","bacteria","nt.Taxa"
"36","GE1079","316407","Escherichia coli str. K-12 substr. W3110","bacteria","nt.Taxa"
"36","GE1079","316407","Escherichia coli str. K-12 substr. W3110","bacteria","patnt.Taxa"
"36","GE1079","869729","Escherichia coli UM146","bacteria","nt.Taxa"
"36","GE1079","585056","Escherichia coli UMN026","bacteria","nt.Taxa"
"36","GE1079","364106","Escherichia coli UTI89","bacteria","nt.Taxa"
"36","GE1079","566546","Escherichia coli W","bacteria","nt.Taxa"
"36","GE1079","585054","Escherichia fergusonii ATCC 35469","bacteria","nt.Taxa"
"36","GE1079","344609","Shigella boydii CDC 3083-94","bacteria","nt.Taxa"
"36","GE1079","300268","Shigella boydii Sb227","bacteria","nt.Taxa"
"36","GE1079","300267","Shigella dysenteriae Sd197","bacteria","nt.Taxa"
"36","GE1079","623","Shigella flexneri","bacteria","patnt.Taxa"
"36","GE1079","591020","Shigella flexneri 2002017","bacteria","nt.Taxa"
"36","GE1079","198215","Shigella flexneri 2a str. 2457T","bacteria","nt.Taxa"
"36","GE1079","198214","Shigella flexneri 2a str. 301","bacteria","nt.Taxa"
"36","GE1079","373384","Shigella flexneri 5 str. 8401","bacteria","nt.Taxa"
"36","GE1079","624","Shigella sonnei","bacteria","patnt.Taxa"
"36","GE1079","300269","Shigella sonnei Ss046","bacteria","nt.Taxa"
"37","GE1081","562","Escherichia coli","bacteria","nt.Taxa"
"37","GE1081","562","Escherichia coli","bacteria","patnt.Taxa"
"37","GE1081","866768","Escherichia coli BL21-Gold(DE3)pLysS AG","bacteria","nt.Taxa"
"37","GE1081","216592","Escherichia coli 042","bacteria","nt.Taxa"
"37","GE1081","362663","Escherichia coli 536","bacteria","nt.Taxa"
"37","GE1081","585055","Escherichia coli 55989","bacteria","nt.Taxa"
"37","GE1081","655817","Escherichia coli ABU 83972","bacteria","nt.Taxa"
"37","GE1081","405955","Escherichia coli APEC O1","bacteria","nt.Taxa"
"37","GE1081","481805","Escherichia coli ATCC 8739","bacteria","nt.Taxa"
"37","GE1081","413997","Escherichia coli B str. REL606","bacteria","nt.Taxa"
"37","GE1081","469008","Escherichia coli BL21(DE3)","bacteria","nt.Taxa"
"37","GE1081","595496","Escherichia coli BW2952","bacteria","nt.Taxa"
"37","GE1081","199310","Escherichia coli CFT073","bacteria","nt.Taxa"
"37","GE1081","536056","Escherichia coli DH1","bacteria","nt.Taxa"
"37","GE1081","331111","Escherichia coli E24377A","bacteria","nt.Taxa"
"37","GE1081","585397","Escherichia coli ED1a","bacteria","nt.Taxa"
"37","GE1081","316401","Escherichia coli ETEC H10407","bacteria","nt.Taxa"
"37","GE1081","331112","Escherichia coli HS","bacteria","nt.Taxa"
"37","GE1081","585034","Escherichia coli IAI1","bacteria","nt.Taxa"
"37","GE1081","585057","Escherichia coli IAI39","bacteria","nt.Taxa"
"37","GE1081","714962","Escherichia coli IHE3034","bacteria","nt.Taxa"
"37","GE1081","591946","Escherichia coli LF82","bacteria","nt.Taxa"
"37","GE1081","585395","Escherichia coli O103:H2 str. 12009","bacteria","nt.Taxa"
"37","GE1081","585396","Escherichia coli O111:H- str. 11128","bacteria","nt.Taxa"
"37","GE1081","574521","Escherichia coli O127:H6 str. E2348/69","bacteria","nt.Taxa"
"37","GE1081","444450","Escherichia coli O157:H7 str. EC4115","bacteria","nt.Taxa"
"37","GE1081","386585","Escherichia coli O157:H7 str. Sakai","bacteria","nt.Taxa"
"37","GE1081","544404","Escherichia coli O157:H7 str. TW14359","bacteria","nt.Taxa"
"37","GE1081","573235","Escherichia coli O26:H11 str. 11368","bacteria","nt.Taxa"
"37","GE1081","701177","Escherichia coli O55:H7 str. CB9615","bacteria","nt.Taxa"
"37","GE1081","685038","Escherichia coli O83:H1 str. NRG 857C","bacteria","nt.Taxa"
"37","GE1081","585035","Escherichia coli S88","bacteria","nt.Taxa"
"37","GE1081","409438","Escherichia coli SE11","bacteria","nt.Taxa"
"37","GE1081","431946","Escherichia coli SE15","bacteria","nt.Taxa"
"37","GE1081","439855","Escherichia coli SMS-3-5","bacteria","nt.Taxa"
"37","GE1081","511145","Escherichia coli str. K-12 substr. MG1655","bacteria","nt.Taxa"
"37","GE1081","316407","Escherichia coli str. K-12 substr. W3110","bacteria","nt.Taxa"
"37","GE1081","316407","Escherichia coli str. K-12 substr. W3110","bacteria","patnt.Taxa"
"37","GE1081","869729","Escherichia coli UM146","bacteria","nt.Taxa"
"37","GE1081","585056","Escherichia coli UMN026","bacteria","nt.Taxa"
"37","GE1081","364106","Escherichia coli UTI89","bacteria","nt.Taxa"
"37","GE1081","566546","Escherichia coli W","bacteria","nt.Taxa"
"37","GE1081","344609","Shigella boydii CDC 3083-94","bacteria","nt.Taxa"
"37","GE1081","300268","Shigella boydii Sb227","bacteria","nt.Taxa"
"37","GE1081","300267","Shigella dysenteriae Sd197","bacteria","nt.Taxa"
"37","GE1081","623","Shigella flexneri","bacteria","patnt.Taxa"
"37","GE1081","591020","Shigella flexneri 2002017","bacteria","nt.Taxa"
"37","GE1081","198215","Shigella flexneri 2a str. 2457T","bacteria","nt.Taxa"
"37","GE1081","198214","Shigella flexneri 2a str. 301","bacteria","nt.Taxa"
"37","GE1081","373384","Shigella flexneri 5 str. 8401","bacteria","nt.Taxa"
"37","GE1081","624","Shigella sonnei","bacteria","patnt.Taxa"
"37","GE1081","300269","Shigella sonnei Ss046","bacteria","nt.Taxa"
"37","GE1081","77133","uncultured bacterium","bacteria","nt.Taxa"
"38","GE1082","562","Escherichia coli","bacteria","nt.Taxa"
"38","GE1082","562","Escherichia coli","bacteria","patnt.Taxa"
"38","GE1082","866768","Escherichia coli BL21-Gold(DE3)pLysS AG","bacteria","nt.Taxa"
"38","GE1082","216592","Escherichia coli 042","bacteria","nt.Taxa"
"38","GE1082","585055","Escherichia coli 55989","bacteria","nt.Taxa"
"38","GE1082","481805","Escherichia coli ATCC 8739","bacteria","nt.Taxa"
"38","GE1082","413997","Escherichia coli B str. REL606","bacteria","nt.Taxa"
"38","GE1082","469008","Escherichia coli BL21(DE3)","bacteria","nt.Taxa"
"38","GE1082","595496","Escherichia coli BW2952","bacteria","nt.Taxa"
"38","GE1082","536056","Escherichia coli DH1","bacteria","nt.Taxa"
"38","GE1082","331111","Escherichia coli E24377A","bacteria","nt.Taxa"
"38","GE1082","316401","Escherichia coli ETEC H10407","bacteria","nt.Taxa"
"38","GE1082","331112","Escherichia coli HS","bacteria","nt.Taxa"
"38","GE1082","585034","Escherichia coli IAI1","bacteria","nt.Taxa"
"38","GE1082","585057","Escherichia coli IAI39","bacteria","nt.Taxa"
"38","GE1082","585395","Escherichia coli O103:H2 str. 12009","bacteria","nt.Taxa"
"38","GE1082","585396","Escherichia coli O111:H- str. 11128","bacteria","nt.Taxa"
"38","GE1082","573235","Escherichia coli O26:H11 str. 11368","bacteria","nt.Taxa"
"38","GE1082","409438","Escherichia coli SE11","bacteria","nt.Taxa"
"38","GE1082","511145","Escherichia coli str. K-12 substr. MG1655","bacteria","nt.Taxa"
"38","GE1082","316407","Escherichia coli str. K-12 substr. W3110","bacteria","nt.Taxa"
"38","GE1082","316407","Escherichia coli str. K-12 substr. W3110","bacteria","patnt.Taxa"
"38","GE1082","585056","Escherichia coli UMN026","bacteria","nt.Taxa"
"38","GE1082","566546","Escherichia coli W","bacteria","nt.Taxa"
"38","GE1082","585054","Escherichia fergusonii ATCC 35469","bacteria","nt.Taxa"
"38","GE1082","28901","Salmonella enterica","bacteria","patnt.Taxa"
"38","GE1082","554290","Salmonella enterica subsp. enterica serovar Paratyphi A str. AKU_12601","bacteria","nt.Taxa"
"38","GE1082","295319","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","bacteria","nt.Taxa"
"38","GE1082","90370","Salmonella enterica subsp. enterica serovar Typhi","bacteria","nt.Taxa"
"38","GE1082","209261","Salmonella enterica subsp. enterica serovar Typhi str. Ty2","bacteria","nt.Taxa"
"38","GE1082","344609","Shigella boydii CDC 3083-94","bacteria","nt.Taxa"
"38","GE1082","300268","Shigella boydii Sb227","bacteria","nt.Taxa"
"38","GE1082","623","Shigella flexneri","bacteria","patnt.Taxa"
"38","GE1082","591020","Shigella flexneri 2002017","bacteria","nt.Taxa"
"38","GE1082","198215","Shigella flexneri 2a str. 2457T","bacteria","nt.Taxa"
"38","GE1082","373384","Shigella flexneri 5 str. 8401","bacteria","nt.Taxa"
"38","GE1082","624","Shigella sonnei","bacteria","patnt.Taxa"
"38","GE1082","300269","Shigella sonnei Ss046","bacteria","nt.Taxa"
"39","GE1083","579405","Dickeya dadantii Ech703","bacteria","nt.Taxa"
"39","GE1083","562","Escherichia coli","bacteria","nt.Taxa"
"39","GE1083","562","Escherichia coli","bacteria","patnt.Taxa"
"39","GE1083","866768","Escherichia coli BL21-Gold(DE3)pLysS AG","bacteria","nt.Taxa"
"39","GE1083","216592","Escherichia coli 042","bacteria","nt.Taxa"
"39","GE1083","362663","Escherichia coli 536","bacteria","nt.Taxa"
"39","GE1083","585055","Escherichia coli 55989","bacteria","nt.Taxa"
"39","GE1083","655817","Escherichia coli ABU 83972","bacteria","nt.Taxa"
"39","GE1083","405955","Escherichia coli APEC O1","bacteria","nt.Taxa"
"39","GE1083","481805","Escherichia coli ATCC 8739","bacteria","nt.Taxa"
"39","GE1083","413997","Escherichia coli B str. REL606","bacteria","nt.Taxa"
"39","GE1083","469008","Escherichia coli BL21(DE3)","bacteria","nt.Taxa"
"39","GE1083","595496","Escherichia coli BW2952","bacteria","nt.Taxa"
"39","GE1083","199310","Escherichia coli CFT073","bacteria","nt.Taxa"
"39","GE1083","536056","Escherichia coli DH1","bacteria","nt.Taxa"
"39","GE1083","331111","Escherichia coli E24377A","bacteria","nt.Taxa"
"39","GE1083","585397","Escherichia coli ED1a","bacteria","nt.Taxa"
"39","GE1083","316401","Escherichia coli ETEC H10407","bacteria","nt.Taxa"
"39","GE1083","331112","Escherichia coli HS","bacteria","nt.Taxa"
"39","GE1083","585034","Escherichia coli IAI1","bacteria","nt.Taxa"
"39","GE1083","585057","Escherichia coli IAI39","bacteria","nt.Taxa"
"39","GE1083","714962","Escherichia coli IHE3034","bacteria","nt.Taxa"
"39","GE1083","591946","Escherichia coli LF82","bacteria","nt.Taxa"
"39","GE1083","585395","Escherichia coli O103:H2 str. 12009","bacteria","nt.Taxa"
"39","GE1083","585396","Escherichia coli O111:H- str. 11128","bacteria","nt.Taxa"
"39","GE1083","574521","Escherichia coli O127:H6 str. E2348/69","bacteria","nt.Taxa"
"39","GE1083","444450","Escherichia coli O157:H7 str. EC4115","bacteria","nt.Taxa"
"39","GE1083","386585","Escherichia coli O157:H7 str. Sakai","bacteria","nt.Taxa"
"39","GE1083","544404","Escherichia coli O157:H7 str. TW14359","bacteria","nt.Taxa"
"39","GE1083","573235","Escherichia coli O26:H11 str. 11368","bacteria","nt.Taxa"
"39","GE1083","701177","Escherichia coli O55:H7 str. CB9615","bacteria","nt.Taxa"
"39","GE1083","685038","Escherichia coli O83:H1 str. NRG 857C","bacteria","nt.Taxa"
"39","GE1083","585035","Escherichia coli S88","bacteria","nt.Taxa"
"39","GE1083","409438","Escherichia coli SE11","bacteria","nt.Taxa"
"39","GE1083","431946","Escherichia coli SE15","bacteria","nt.Taxa"
"39","GE1083","439855","Escherichia coli SMS-3-5","bacteria","nt.Taxa"
"39","GE1083","511145","Escherichia coli str. K-12 substr. MG1655","bacteria","nt.Taxa"
"39","GE1083","316407","Escherichia coli str. K-12 substr. W3110","bacteria","nt.Taxa"
"39","GE1083","316407","Escherichia coli str. K-12 substr. W3110","bacteria","patnt.Taxa"
"39","GE1083","869729","Escherichia coli UM146","bacteria","nt.Taxa"
"39","GE1083","585056","Escherichia coli UMN026","bacteria","nt.Taxa"
"39","GE1083","364106","Escherichia coli UTI89","bacteria","nt.Taxa"
"39","GE1083","566546","Escherichia coli W","bacteria","nt.Taxa"
"39","GE1083","585054","Escherichia fergusonii ATCC 35469","bacteria","nt.Taxa"
"39","GE1083","344609","Shigella boydii CDC 3083-94","bacteria","nt.Taxa"
"39","GE1083","300268","Shigella boydii Sb227","bacteria","nt.Taxa"
"39","GE1083","300267","Shigella dysenteriae Sd197","bacteria","nt.Taxa"
"39","GE1083","623","Shigella flexneri","bacteria","patnt.Taxa"
"39","GE1083","591020","Shigella flexneri 2002017","bacteria","nt.Taxa"
"39","GE1083","198215","Shigella flexneri 2a str. 2457T","bacteria","nt.Taxa"
"39","GE1083","198214","Shigella flexneri 2a str. 301","bacteria","nt.Taxa"
"39","GE1083","373384","Shigella flexneri 5 str. 8401","bacteria","nt.Taxa"
"39","GE1083","624","Shigella sonnei","bacteria","patnt.Taxa"
"39","GE1083","300269","Shigella sonnei Ss046","bacteria","nt.Taxa"
"40","GE1084","562","Escherichia coli","bacteria","nt.Taxa"
"40","GE1084","562","Escherichia coli","bacteria","patnt.Taxa"
"40","GE1084","866768","Escherichia coli BL21-Gold(DE3)pLysS AG","bacteria","nt.Taxa"
"40","GE1084","216592","Escherichia coli 042","bacteria","nt.Taxa"
"40","GE1084","362663","Escherichia coli 536","bacteria","nt.Taxa"
"40","GE1084","655817","Escherichia coli ABU 83972","bacteria","nt.Taxa"
"40","GE1084","405955","Escherichia coli APEC O1","bacteria","nt.Taxa"
"40","GE1084","413997","Escherichia coli B str. REL606","bacteria","nt.Taxa"
"40","GE1084","469008","Escherichia coli BL21(DE3)","bacteria","nt.Taxa"
"40","GE1084","595496","Escherichia coli BW2952","bacteria","nt.Taxa"
"40","GE1084","199310","Escherichia coli CFT073","bacteria","nt.Taxa"
"40","GE1084","536056","Escherichia coli DH1","bacteria","nt.Taxa"
"40","GE1084","331111","Escherichia coli E24377A","bacteria","nt.Taxa"
"40","GE1084","585397","Escherichia coli ED1a","bacteria","nt.Taxa"
"40","GE1084","316401","Escherichia coli ETEC H10407","bacteria","nt.Taxa"
"40","GE1084","585034","Escherichia coli IAI1","bacteria","nt.Taxa"
"40","GE1084","585057","Escherichia coli IAI39","bacteria","nt.Taxa"
"40","GE1084","714962","Escherichia coli IHE3034","bacteria","nt.Taxa"
"40","GE1084","591946","Escherichia coli LF82","bacteria","nt.Taxa"
"40","GE1084","585395","Escherichia coli O103:H2 str. 12009","bacteria","nt.Taxa"
"40","GE1084","585396","Escherichia coli O111:H- str. 11128","bacteria","nt.Taxa"
"40","GE1084","574521","Escherichia coli O127:H6 str. E2348/69","bacteria","nt.Taxa"
"40","GE1084","444450","Escherichia coli O157:H7 str. EC4115","bacteria","nt.Taxa"
"40","GE1084","386585","Escherichia coli O157:H7 str. Sakai","bacteria","nt.Taxa"
"40","GE1084","544404","Escherichia coli O157:H7 str. TW14359","bacteria","nt.Taxa"
"40","GE1084","573235","Escherichia coli O26:H11 str. 11368","bacteria","nt.Taxa"
"40","GE1084","701177","Escherichia coli O55:H7 str. CB9615","bacteria","nt.Taxa"
"40","GE1084","217992","Escherichia coli O6","bacteria","patnt.Taxa"
"40","GE1084","685038","Escherichia coli O83:H1 str. NRG 857C","bacteria","nt.Taxa"
"40","GE1084","585035","Escherichia coli S88","bacteria","nt.Taxa"
"40","GE1084","409438","Escherichia coli SE11","bacteria","nt.Taxa"
"40","GE1084","431946","Escherichia coli SE15","bacteria","nt.Taxa"
"40","GE1084","439855","Escherichia coli SMS-3-5","bacteria","nt.Taxa"
"40","GE1084","511145","Escherichia coli str. K-12 substr. MG1655","bacteria","nt.Taxa"
"40","GE1084","316407","Escherichia coli str. K-12 substr. W3110","bacteria","nt.Taxa"
"40","GE1084","316407","Escherichia coli str. K-12 substr. W3110","bacteria","patnt.Taxa"
"40","GE1084","869729","Escherichia coli UM146","bacteria","nt.Taxa"
"40","GE1084","585056","Escherichia coli UMN026","bacteria","nt.Taxa"
"40","GE1084","364106","Escherichia coli UTI89","bacteria","nt.Taxa"
"40","GE1084","566546","Escherichia coli W","bacteria","nt.Taxa"
"40","GE1084","585054","Escherichia fergusonii ATCC 35469","bacteria","nt.Taxa"
"40","GE1084","344609","Shigella boydii CDC 3083-94","bacteria","nt.Taxa"
"40","GE1084","300268","Shigella boydii Sb227","bacteria","nt.Taxa"
"40","GE1084","300267","Shigella dysenteriae Sd197","bacteria","nt.Taxa"
"40","GE1084","623","Shigella flexneri","bacteria","patnt.Taxa"
"40","GE1084","591020","Shigella flexneri 2002017","bacteria","nt.Taxa"
"40","GE1084","198215","Shigella flexneri 2a str. 2457T","bacteria","nt.Taxa"
"40","GE1084","198214","Shigella flexneri 2a str. 301","bacteria","nt.Taxa"
"40","GE1084","373384","Shigella flexneri 5 str. 8401","bacteria","nt.Taxa"
"40","GE1084","624","Shigella sonnei","bacteria","patnt.Taxa"
"40","GE1084","300269","Shigella sonnei Ss046","bacteria","nt.Taxa"
"41","GE1085","716541","Enterobacter cloacae subsp. cloacae ATCC 13047","bacteria","nt.Taxa"
"41","GE1085","399742","Enterobacter sp. 638","bacteria","nt.Taxa"
"41","GE1085","634500","Erwinia billingiae Eb661","bacteria","nt.Taxa"
"41","GE1085","562","Escherichia coli","bacteria","nt.Taxa"
"41","GE1085","562","Escherichia coli","bacteria","patnt.Taxa"
"41","GE1085","866768","Escherichia coli BL21-Gold(DE3)pLysS AG","bacteria","nt.Taxa"
"41","GE1085","216592","Escherichia coli 042","bacteria","nt.Taxa"
"41","GE1085","585055","Escherichia coli 55989","bacteria","nt.Taxa"
"41","GE1085","481805","Escherichia coli ATCC 8739","bacteria","nt.Taxa"
"41","GE1085","413997","Escherichia coli B str. REL606","bacteria","nt.Taxa"
"41","GE1085","469008","Escherichia coli BL21(DE3)","bacteria","nt.Taxa"
"41","GE1085","595496","Escherichia coli BW2952","bacteria","nt.Taxa"
"41","GE1085","536056","Escherichia coli DH1","bacteria","nt.Taxa"
"41","GE1085","331111","Escherichia coli E24377A","bacteria","nt.Taxa"
"41","GE1085","316401","Escherichia coli ETEC H10407","bacteria","nt.Taxa"
"41","GE1085","331112","Escherichia coli HS","bacteria","nt.Taxa"
"41","GE1085","585034","Escherichia coli IAI1","bacteria","nt.Taxa"
"41","GE1085","585395","Escherichia coli O103:H2 str. 12009","bacteria","nt.Taxa"
"41","GE1085","585396","Escherichia coli O111:H- str. 11128","bacteria","nt.Taxa"
"41","GE1085","574521","Escherichia coli O127:H6 str. E2348/69","bacteria","nt.Taxa"
"41","GE1085","444450","Escherichia coli O157:H7 str. EC4115","bacteria","nt.Taxa"
"41","GE1085","386585","Escherichia coli O157:H7 str. Sakai","bacteria","nt.Taxa"
"41","GE1085","544404","Escherichia coli O157:H7 str. TW14359","bacteria","nt.Taxa"
"41","GE1085","573235","Escherichia coli O26:H11 str. 11368","bacteria","nt.Taxa"
"41","GE1085","701177","Escherichia coli O55:H7 str. CB9615","bacteria","nt.Taxa"
"41","GE1085","409438","Escherichia coli SE11","bacteria","nt.Taxa"
"41","GE1085","511145","Escherichia coli str. K-12 substr. MG1655","bacteria","nt.Taxa"
"41","GE1085","316407","Escherichia coli str. K-12 substr. W3110","bacteria","nt.Taxa"
"41","GE1085","316407","Escherichia coli str. K-12 substr. W3110","bacteria","patnt.Taxa"
"41","GE1085","585056","Escherichia coli UMN026","bacteria","nt.Taxa"
"41","GE1085","566546","Escherichia coli W","bacteria","nt.Taxa"
"41","GE1085","585054","Escherichia fergusonii ATCC 35469","bacteria","nt.Taxa"
"41","GE1085","28901","Salmonella enterica","bacteria","patnt.Taxa"
"41","GE1085","454166","Salmonella enterica subsp. enterica serovar Agona str. SL483","bacteria","nt.Taxa"
"41","GE1085","321314","Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67","bacteria","nt.Taxa"
